-6.898405228046478044e+00
-6.678074919657897901e+00
-6.622557530817618776e+00
-6.450389809104827066e+00
-5.246396427664254070e+00
-4.361555904048637800e+00
-4.638196212724265521e+00
-3.072304491659969550e+00
-2.759073468569329002e+00
-2.107670255493208966e+00
-1.172028328341439884e+00
-9.366315140189527266e-01
-6.125358711268189538e-01
-3.397109459791051167e-01
-4.014191519673084296e-01
-4.879666906314392705e-01
-4.762417969799727091e-01
-3.368129584149718858e-01
-3.624002680597809278e-01
-3.137722079563481925e-01
-3.264216957883819825e-01
-3.407442274220662815e-01
-3.262088607503864091e-01
-3.264082035481801758e-01
-4.037987205393246404e-01
-3.641315045565806097e-01
-3.509197645015390554e-01
-3.272166296212223324e-01
-2.021559081238422650e-01
-2.383410006590414854e-01
-3.013425069454259142e-01
-2.877941169294137569e-01
-1.506790301036971536e-01
-1.750302294843869844e-01
-2.487763953696696118e-01
-1.366281273423765874e-01
-2.108563778105993491e-01
-1.863992629738670248e-01
-1.855025658048176651e-01
-1.975681380869245274e-01
-2.470200289698598617e-01
-8.360679015556268801e-02
